AssignmentID,VIN,DriverID,DepotID,StartDate,EndDate,AssignmentStatus
434,X9GEZBE5SFM6W3YXF,204,1,2024-08-29,2025-08-01,Completed
435,X9GEZBE5SFM6W3YXF,93,1,2025-02-05,2025-04-01,Completed
172,XBYYFAEATMU4JN151,193,3,2017-04-22,2017-04-27,Cancelled
315,XC7NH1REUFBM75S57,149,2,2021-10-25,2022-05-30,Completed
313,XC7NH1REUFBM75S57,149,2,2024-11-05,2026-04-04,Completed
314,XC7NH1REUFBM75S57,149,2,2025-07-14,2026-09-01,Completed
127,XJM3C8SJ0K4C9YBPN,171,3,2018-09-17,2020-09-02,Completed
126,XJM3C8SJ0K4C9YBPN,151,3,2020-09-17,2022-03-30,Completed
649,XPBHTZ8YNZ3Y25YKY,121,1,2017-04-28,2018-02-27,Completed
648,XPBHTZ8YNZ3Y25YKY,44,1,2018-11-02,2019-06-08,Completed
647,XPBHTZ8YNZ3Y25YKY,121,1,2022-03-24,2022-07-29,Completed
650,XPBHTZ8YNZ3Y25YKY,44,1,2022-07-25,2022-11-11,Completed
651,XPBHTZ8YNZ3Y25YKY,121,1,2025-11-09,2026-01-03,Completed
942,XRKCF08W882N80J9W,114,2,2022-10-17,2024-05-09,Completed
943,XRKCF08W882N80J9W,88,2,2025-08-11,,Active
810,XSECJUT1M7H082KYU,64,2,2021-12-17,2023-03-27,Completed
464,XSZDTV4FBL5EFJP7M,31,2,2021-05-27,2021-09-22,Completed
463,XSZDTV4FBL5EFJP7M,217,2,2023-02-23,2023-07-16,Completed
465,XSZDTV4FBL5EFJP7M,67,2,2025-10-30,,Active
373,XT1T36HKGDS31GXPB,120,3,2020-05-03,2021-12-14,Completed
374,XT1T36HKGDS31GXPB,120,3,2022-03-27,2023-01-15,Completed
752,XUU2HN6AECZEKGD0Y,13,3,2017-01-04,2018-10-15,Completed
751,XUU2HN6AECZEKGD0Y,79,3,2018-07-01,2019-11-15,Completed
632,XX5FKNKMWSZDC1AW9,210,1,2025-08-01,,Active
631,XX5FKNKMWSZDC1AW9,168,1,2025-12-30,2026-06-11,Completed
412,XYJJ3JWSZHZ2UZ9LA,170,2,2022-07-22,2023-01-10,Completed
413,XYJJ3JWSZHZ2UZ9LA,196,2,2026-02-07,,Active
102,Y0AMKZGXYPRLPD9S7,19,3,2023-07-06,2023-07-18,Cancelled
101,Y0AMKZGXYPRLPD9S7,75,3,2024-11-22,2025-11-21,Completed
555,Y50V30VEVGXWBVGS6,114,2,2024-01-05,2024-01-17,Cancelled
1102,YBW0T6KFKLDF4GTA2,65,2,2018-04-12,2018-04-13,Cancelled
1101,YBW0T6KFKLDF4GTA2,164,2,2024-08-09,2026-05-17,Completed
559,YEVR4T2EUFJ88VB38,175,4,2024-03-30,2025-05-07,Completed
560,YEVR4T2EUFJ88VB38,207,4,2026-07-03,,Active
748,YHG403NJBCEA95D7E,204,1,2021-12-01,2022-11-02,Completed
747,YHG403NJBCEA95D7E,212,1,2023-05-05,2023-09-14,Completed
823,YHYGTRLVH899A45UB,201,1,2017-07-06,2018-10-09,Completed
824,YHYGTRLVH899A45UB,113,1,2018-09-06,2019-05-07,Completed
822,YHYGTRLVH899A45UB,205,1,2025-02-14,2026-03-21,Completed
246,YPHS3R5RDTYDPVACW,173,3,2025-03-14,2025-12-26,Completed
245,YPHS3R5RDTYDPVACW,61,3,2026-05-27,2027-10-25,Completed
297,YRGY3KBWUHFBHAF92,118,4,2017-12-15,2019-06-19,Completed
394,YRKXRG5K3Z77079WX,64,2,2017-11-07,2018-01-30,Completed
395,YRKXRG5K3Z77079WX,22,2,2019-08-01,2020-01-19,Completed
77,YRZM52YG8R7BEFFL0,75,3,2017-08-23,2019-05-28,Completed
76,YRZM52YG8R7BEFFL0,75,3,2020-05-02,2021-06-07,Completed
75,YRZM52YG8R7BEFFL0,138,3,2022-02-24,2024-01-07,Completed
78,YRZM52YG8R7BEFFL0,19,3,2024-06-19,2025-10-27,Completed
1106,YWA6E753GSSDNXU3E,171,3,2019-04-04,2020-03-18,Completed
1107,YWA6E753GSSDNXU3E,73,3,2023-06-29,2025-01-31,Completed
1108,YWA6E753GSSDNXU3E,193,3,2024-08-29,2024-09-11,Cancelled
690,Z59F1N2PJGFHZ63S0,44,1,2025-01-04,2025-05-19,Completed
168,Z5CD1WN8LEKCVWX2Z,36,3,2018-06-04,2020-05-23,Completed
169,Z5CD1WN8LEKCVWX2Z,36,3,2024-04-04,2024-09-05,Completed
300,Z65SJN3H03PMU0JKP,2,4,2023-10-13,2024-08-24,Completed
24,Z6SKVC89K8ZSK95DN,29,2,2017-03-28,2017-04-27,Completed
23,Z6SKVC89K8ZSK95DN,149,2,2018-03-22,2018-05-04,Completed
22,Z6SKVC89K8ZSK95DN,82,2,2018-11-23,2020-03-24,Completed
21,Z6SKVC89K8ZSK95DN,88,2,2020-10-31,2020-12-14,Completed
25,Z6SKVC89K8ZSK95DN,114,2,2021-10-28,2022-11-15,Completed
788,ZDAWDDGS4RBEP944V,84,2,2018-12-06,2020-02-28,Completed
789,ZDAWDDGS4RBEP944V,147,2,2020-08-06,2021-08-21,Completed
350,ZF1C1JXE4KM3LSL1G,179,1,2023-11-15,2024-01-24,Completed
351,ZF1C1JXE4KM3LSL1G,216,1,2026-04-28,2027-01-12,Completed
359,ZMZSTW0N5TEGB2AJP,85,1,2019-06-29,2020-05-22,Completed
1030,ZPUXF7NEDHNV32DHX,108,3,2017-08-18,2018-04-09,Completed
1031,ZPUXF7NEDHNV32DHX,214,3,2018-12-02,2019-07-14,Completed
1029,ZPUXF7NEDHNV32DHX,78,3,2024-08-04,2024-12-09,Completed
1028,ZPUXF7NEDHNV32DHX,209,3,2025-02-08,2026-11-22,Completed
152,ZT8LNNDMSFZ37WZLH,20,4,2020-08-13,2021-11-30,Completed
151,ZT8LNNDMSFZ37WZLH,125,4,2022-08-31,2024-03-23,Completed
65,ZUM8U2TA5BNN1MCHY,80,1,2021-01-11,2022-04-21,Completed
64,ZUM8U2TA5BNN1MCHY,81,1,2022-11-03,2024-09-11,Completed
98,ZUYBP0D2AV7P75SG8,11,2,2019-03-14,2020-11-01,Completed
97,ZUYBP0D2AV7P75SG8,159,2,2026-07-24,2027-03-12,Completed
115,ZVBMYNUZPKGUHH5ES,10,3,2017-08-07,2018-06-01,Completed
116,ZVBMYNUZPKGUHH5ES,186,3,2023-05-05,2025-01-25,Completed
933,ZYJZSBXVDG4C6UCHW,48,3,2021-06-06,2021-06-15,Cancelled
932,ZYJZSBXVDG4C6UCHW,18,3,2024-07-29,2025-09-08,Completed
