ScoreID,DriverID,ScoreMonth,ScoreYear,StartingScore,TotalPenalty,HarshBrakingCount,SpeedingCount,FatigueWarningCount,CriticalEventCount,FinalScore,RequiresCoaching,AssignmentBlocked
1520,97,12,2018,100,15,0,0,0,0,85,False,False
1521,97,12,2022,100,5,0,0,0,0,95,False,False
1522,97,12,2026,100,15,0,0,0,0,85,False,False
1523,98,1,2019,100,5,0,0,0,0,95,False,False
1524,98,1,2020,100,5,0,0,0,0,95,False,False
1525,98,1,2025,100,10,0,0,0,0,90,False,False
1526,98,3,2018,100,20,0,0,1,0,80,False,False
1527,98,3,2024,100,15,0,0,0,0,85,False,False
1528,98,3,2025,100,10,0,0,0,0,90,False,False
1529,98,4,2022,100,10,1,0,0,0,90,False,False
1530,98,5,2020,100,5,0,0,0,0,95,False,False
1531,98,5,2024,100,40,1,2,0,0,60,True,False
1532,98,6,2020,100,10,0,1,0,0,90,False,False
1533,98,7,2022,100,15,0,1,0,0,85,False,False
1534,98,7,2025,100,20,0,0,1,0,80,False,False
1535,98,8,2019,100,25,0,0,1,0,75,False,False
1536,98,8,2022,100,30,0,1,0,0,70,False,False
1537,98,9,2019,100,10,0,1,0,0,90,False,False
1538,98,9,2022,100,20,0,0,0,0,80,False,False
1539,98,11,2019,100,25,0,0,0,0,75,False,False
1540,98,12,2019,100,10,0,0,0,0,90,False,False
1541,98,12,2024,100,20,0,0,0,0,80,False,False
1542,99,1,2019,100,25,0,0,0,0,75,False,False
1543,99,1,2020,100,20,1,0,0,0,80,False,False
1544,99,1,2023,100,30,1,0,0,0,70,False,False
1545,99,2,2019,100,20,0,0,0,0,80,False,False
1546,99,2,2025,100,10,1,0,0,0,90,False,False
1547,99,3,2024,100,10,0,1,0,0,90,False,False
1548,99,5,2019,100,60,1,0,2,0,40,True,True
1549,99,6,2019,100,10,0,0,0,0,90,False,False
1550,99,6,2024,100,10,0,1,0,0,90,False,False
1551,99,7,2018,100,10,0,0,0,0,90,False,False
1552,99,7,2019,100,25,1,1,0,0,75,False,False
1553,99,8,2019,100,30,0,1,1,0,70,False,False
1554,99,8,2024,100,10,0,1,0,0,90,False,False
1555,99,9,2019,100,10,1,0,0,0,90,False,False
1556,99,9,2024,100,10,0,1,0,0,90,False,False
1557,99,10,2019,100,15,1,0,0,0,85,False,False
1558,99,10,2022,100,30,2,0,0,0,70,False,False
1559,99,11,2019,100,10,0,1,0,0,90,False,False
1560,99,11,2022,100,10,0,0,0,0,90,False,False
1561,99,11,2023,100,20,1,1,0,0,80,False,False
1562,99,11,2024,100,15,1,0,0,0,85,False,False
1563,99,12,2018,100,20,0,0,1,0,80,False,False
1564,99,12,2019,100,5,0,0,0,0,95,False,False
1565,99,12,2022,100,20,0,1,0,0,80,False,False
1566,99,12,2023,100,10,0,1,0,0,90,False,False
1567,99,12,2024,100,15,0,1,0,0,85,False,False
1568,100,1,2018,100,10,0,1,0,0,90,False,False
1569,100,1,2019,100,20,0,0,1,0,80,False,False
1570,100,1,2027,100,10,0,0,0,0,90,False,False
1571,100,2,2019,100,5,0,0,0,0,95,False,False
1572,100,2,2027,100,10,0,0,0,0,90,False,False
1573,100,3,2018,100,30,0,0,0,0,70,False,False
1574,100,3,2019,100,5,0,0,0,0,95,False,False
1575,100,3,2024,100,10,0,1,0,0,90,False,False
1576,100,3,2027,100,20,0,1,0,0,80,False,False
1577,100,4,2018,100,40,0,1,1,0,60,True,False
1578,100,4,2022,100,10,0,1,0,0,90,False,False
1579,100,4,2024,100,20,0,0,0,0,80,False,False
1580,100,5,2018,100,40,0,0,1,0,60,True,False
1581,100,5,2019,100,10,0,1,0,0,90,False,False
1582,100,5,2022,100,80,0,3,2,0,20,True,True
1583,100,5,2024,100,10,0,1,0,0,90,False,False
1584,100,7,2018,100,20,1,1,0,0,80,False,False
1585,100,7,2024,100,20,0,0,0,0,80,False,False
1586,100,7,2025,100,20,1,1,0,0,80,False,False
1587,100,8,2018,100,10,0,0,0,0,90,False,False
1588,100,8,2025,100,10,0,1,0,0,90,False,False
1589,100,9,2018,100,15,0,1,0,0,85,False,False
1590,100,9,2022,100,10,0,0,0,0,90,False,False
1591,100,9,2023,100,30,0,1,1,0,70,False,False
1592,100,9,2024,100,20,0,0,0,0,80,False,False
1593,100,9,2025,100,20,0,2,0,0,80,False,False
1594,100,10,2024,100,10,0,1,0,0,90,False,False
1595,100,11,2022,100,20,0,0,1,0,80,False,False
1596,100,11,2024,100,20,0,0,1,0,80,False,False
1597,100,11,2025,100,10,1,0,0,0,90,False,False
1598,101,1,2019,100,5,0,0,0,0,95,False,False
1599,101,1,2022,100,20,0,1,0,0,80,False,False
1600,101,1,2024,100,10,0,0,0,0,90,False,False
1601,101,2,2020,100,5,0,0,0,0,95,False,False
1602,101,2,2022,100,10,0,1,0,0,90,False,False
1603,101,3,2018,100,30,0,2,0,0,70,False,False
1604,101,3,2019,100,40,1,1,1,0,60,True,False
1605,101,3,2020,100,40,1,1,1,0,60,True,False
1606,101,4,2019,100,10,1,0,0,0,90,False,False
1607,101,4,2020,100,5,0,0,0,0,95,False,False
1608,101,4,2023,100,10,0,1,0,0,90,False,False
1609,101,5,2022,100,35,0,3,0,0,65,True,False
1610,101,5,2023,100,10,0,0,0,0,90,False,False
1611,101,5,2024,100,20,0,0,0,0,80,False,False
1612,101,6,2017,100,10,0,0,0,0,90,False,False
1613,101,6,2020,100,20,0,0,0,0,80,False,False
1614,101,6,2022,100,70,1,1,2,0,30,True,True
1615,101,6,2023,100,30,0,2,0,0,70,False,False
1616,101,7,2017,100,15,0,1,0,0,85,False,False
1617,101,7,2018,100,10,0,1,0,0,90,False,False
1618,101,7,2020,100,20,0,0,0,0,80,False,False
1619,101,7,2022,100,20,0,2,0,0,80,False,False
1620,101,7,2023,100,10,0,1,0,0,90,False,False
1621,101,7,2024,100,20,0,0,1,0,80,False,False
1622,101,8,2017,100,20,0,0,1,0,80,False,False
1623,101,8,2022,100,20,0,1,0,0,80,False,False
1624,101,8,2023,100,15,0,1,0,0,85,False,False
1625,101,9,2017,100,20,0,0,1,0,80,False,False
1626,101,9,2023,100,10,0,0,0,0,90,False,False
1627,101,9,2024,100,10,0,1,0,0,90,False,False
1628,101,10,2017,100,35,0,1,1,0,65,True,False
1629,101,10,2018,100,10,1,0,0,0,90,False,False
1630,101,10,2022,100,5,0,0,0,0,95,False,False
1631,101,11,2018,100,20,0,0,1,0,80,False,False
1632,101,11,2023,100,10,0,1,0,0,90,False,False
1633,101,12,2018,100,20,0,1,0,0,80,False,False
1634,101,12,2020,100,15,0,1,0,0,85,False,False
1635,102,1,2023,100,20,0,1,0,0,80,False,False
1636,102,1,2026,100,20,0,1,0,0,80,False,False
1637,102,2,2026,100,10,0,0,0,0,90,False,False
1638,102,3,2023,100,5,0,0,0,0,95,False,False
1639,102,4,2026,100,10,1,0,0,0,90,False,False
1640,102,5,2023,100,10,0,1,0,0,90,False,False
1641,102,5,2025,100,20,0,0,1,0,80,False,False
1642,102,5,2026,100,10,0,1,0,0,90,False,False
1643,102,6,2023,100,10,1,0,0,0,90,False,False
1644,102,6,2025,100,15,0,0,0,0,85,False,False
1645,102,7,2025,100,5,0,0,0,0,95,False,False
1646,102,7,2026,100,70,2,1,1,0,30,True,True
1647,102,8,2023,100,5,0,0,0,0,95,False,False
1648,102,8,2025,100,35,1,1,0,0,65,True,False
1649,102,9,2025,100,30,0,2,0,0,70,False,False
1650,103,1,2023,100,20,1,1,0,0,80,False,False
1651,103,2,2024,100,10,0,0,0,0,90,False,False
1652,103,2,2026,100,5,0,0,0,0,95,False,False
1653,103,3,2026,100,10,0,0,0,0,90,False,False
1654,103,4,2022,100,10,0,1,0,0,90,False,False
1655,103,4,2026,100,10,1,0,0,0,90,False,False
1656,103,5,2022,100,5,0,0,0,0,95,False,False
1657,103,5,2026,100,50,1,2,1,0,50,True,False
1658,103,6,2026,100,10,0,1,0,0,90,False,False
1659,103,7,2022,100,10,0,1,0,0,90,False,False
1660,103,7,2026,100,10,1,0,0,0,90,False,False
1661,103,8,2026,100,10,1,0,0,0,90,False,False
1662,103,9,2024,100,20,0,0,0,0,80,False,False
1663,103,10,2022,100,15,0,0,0,0,85,False,False
1664,103,11,2022,100,10,0,1,0,0,90,False,False
1665,103,12,2024,100,20,1,0,0,0,80,False,False
1666,103,12,2025,100,5,0,0,0,0,95,False,False
1667,105,1,2021,100,15,0,1,0,0,85,False,False
1668,105,2,2020,100,20,0,0,0,0,80,False,False
1669,105,2,2021,100,10,0,1,0,0,90,False,False
1670,105,2,2022,100,30,0,2,0,0,70,False,False
1671,105,3,2022,100,20,0,0,0,0,80,False,False
1672,105,4,2022,100,30,1,0,0,0,70,False,False
1673,105,5,2020,100,5,0,0,0,0,95,False,False
1674,105,5,2021,100,10,0,0,0,0,90,False,False
1675,105,6,2021,100,20,0,0,1,0,80,False,False
1676,105,7,2021,100,10,0,0,0,0,90,False,False
1677,105,8,2020,100,10,0,0,0,0,90,False,False
1678,105,9,2020,100,10,0,1,0,0,90,False,False
1679,105,11,2019,100,10,0,1,0,0,90,False,False
1680,105,12,2020,100,15,0,1,0,0,85,False,False
1681,105,12,2021,100,20,0,0,0,0,80,False,False
1682,107,1,2017,100,10,1,0,0,0,90,False,False
1683,107,1,2025,100,40,2,1,0,0,60,True,False
1684,107,1,2026,100,10,0,1,0,0,90,False,False
1685,107,2,2025,100,25,0,1,0,0,75,False,False
1686,107,2,2026,100,10,1,0,0,0,90,False,False
1687,107,5,2017,100,25,0,0,1,0,75,False,False
1688,107,5,2024,100,20,2,0,0,0,80,False,False
1689,107,6,2017,100,30,0,0,0,0,70,False,False
1690,107,6,2023,100,10,1,0,0,0,90,False,False
1691,107,6,2024,100,25,0,0,0,0,75,False,False
1692,107,7,2023,100,20,0,1,0,0,80,False,False
1693,107,8,2017,100,20,0,1,0,0,80,False,False
1694,107,8,2023,100,10,0,0,0,0,90,False,False
1695,107,8,2024,100,30,1,0,0,0,70,False,False
1696,107,9,2023,100,5,0,0,0,0,95,False,False
1697,107,9,2024,100,10,0,1,0,0,90,False,False
1698,107,10,2024,100,10,0,1,0,0,90,False,False
1699,107,11,2023,100,10,0,1,0,0,90,False,False
1700,107,11,2024,100,5,0,0,0,0,95,False,False
1701,107,12,2024,100,15,0,1,0,0,85,False,False
1702,107,12,2025,100,10,0,1,0,0,90,False,False
1703,108,1,2025,100,10,1,0,0,0,90,False,False
1704,108,3,2025,100,5,0,0,0,0,95,False,False
1705,108,3,2026,100,5,0,0,0,0,95,False,False
1706,108,4,2025,100,20,2,0,0,0,80,False,False
1707,108,4,2026,100,5,0,0,0,0,95,False,False
1708,108,6,2025,100,10,0,1,0,0,90,False,False
1709,108,7,2020,100,20,0,0,1,0,80,False,False
1710,108,7,2026,100,10,1,0,0,0,90,False,False
1711,108,8,2020,100,30,1,0,0,0,70,False,False
1712,108,9,2024,100,10,0,0,0,0,90,False,False
1713,108,10,2024,100,20,0,0,0,0,80,False,False
1714,108,10,2025,100,20,0,1,0,0,80,False,False
1715,108,11,2020,100,10,1,0,0,0,90,False,False
1716,108,11,2024,100,10,0,0,0,0,90,False,False
1717,108,12,2020,100,5,0,0,0,0,95,False,False
1718,109,1,2019,100,30,0,0,1,0,70,False,False
1719,109,1,2022,100,10,0,1,0,0,90,False,False
1720,109,2,2019,100,5,0,0,0,0,95,False,False
1721,109,2,2026,100,20,0,0,1,0,80,False,False
1722,109,3,2019,100,5,0,0,0,0,95,False,False
1723,109,3,2022,100,5,0,0,0,0,95,False,False
1724,109,3,2023,100,30,0,1,0,0,70,False,False
1725,109,3,2026,100,20,0,0,1,0,80,False,False
1726,109,4,2019,100,20,0,1,0,0,80,False,False
1727,109,4,2022,100,20,0,0,0,0,80,False,False
1728,109,5,2019,100,20,0,0,0,0,80,False,False
1729,109,5,2022,100,10,0,1,0,0,90,False,False
1730,109,5,2023,100,10,0,0,0,0,90,False,False
1731,109,5,2026,100,10,0,1,0,0,90,False,False
1732,109,6,2019,100,35,1,0,1,0,65,True,False
1733,109,6,2022,100,20,0,1,0,0,80,False,False
1734,109,7,2019,100,10,0,1,0,0,90,False,False
1735,109,8,2019,100,5,0,0,0,0,95,False,False
1736,109,8,2022,100,10,1,0,0,0,90,False,False
1737,109,8,2023,100,20,0,1,0,0,80,False,False
1738,109,9,2019,100,15,1,0,0,0,85,False,False
1739,109,9,2022,100,40,1,1,1,0,60,True,False
1740,109,9,2026,100,10,0,1,0,0,90,False,False
1741,109,10,2018,100,10,1,0,0,0,90,False,False
1742,109,10,2019,100,20,0,0,1,0,80,False,False
1743,109,10,2022,100,10,1,0,0,0,90,False,False
1744,109,10,2023,100,10,0,1,0,0,90,False,False
1745,109,10,2026,100,10,0,0,0,0,90,False,False
1746,109,11,2018,100,30,1,0,0,0,70,False,False
1747,109,11,2026,100,10,0,1,0,0,90,False,False
1748,109,12,2018,100,10,0,1,0,0,90,False,False
1749,109,12,2022,100,10,1,0,0,0,90,False,False
1750,110,1,2022,100,10,0,0,0,0,90,False,False
1751,110,1,2024,100,20,0,1,0,0,80,False,False
1752,110,1,2025,100,5,0,0,0,0,95,False,False
1753,110,2,2024,100,5,0,0,0,0,95,False,False
1754,110,2,2025,100,10,0,1,0,0,90,False,False
1755,110,3,2023,100,10,0,1,0,0,90,False,False
1756,110,3,2024,100,10,1,0,0,0,90,False,False
1757,110,3,2026,100,20,2,0,0,0,80,False,False
1758,110,4,2025,100,20,0,0,1,0,80,False,False
1759,110,4,2026,100,30,1,0,0,0,70,False,False
1760,110,5,2026,100,30,0,0,1,0,70,False,False
1761,110,6,2025,100,10,0,0,0,0,90,False,False
1762,110,6,2026,100,50,2,0,0,0,50,True,False
1763,110,7,2022,100,5,0,0,0,0,95,False,False
1764,110,7,2026,100,20,0,2,0,0,80,False,False
1765,110,9,2025,100,10,0,1,0,0,90,False,False
1766,110,11,2023,100,10,0,1,0,0,90,False,False
1767,110,11,2025,100,5,0,0,0,0,95,False,False
1768,111,1,2021,100,20,0,0,1,0,80,False,False
1769,111,1,2023,100,10,1,0,0,0,90,False,False
1770,111,2,2022,100,10,0,1,0,0,90,False,False
1771,111,2,2026,100,20,1,1,0,0,80,False,False
1772,111,3,2017,100,10,0,1,0,0,90,False,False
1773,111,3,2023,100,10,0,1,0,0,90,False,False
1774,111,3,2026,100,10,0,1,0,0,90,False,False
1775,111,4,2026,100,10,0,0,0,0,90,False,False
1776,111,5,2020,100,10,0,1,0,0,90,False,False
1777,111,5,2026,100,20,0,0,1,0,80,False,False
1778,111,6,2020,100,20,1,0,0,0,80,False,False
1779,111,6,2022,100,10,1,0,0,0,90,False,False
1780,111,7,2017,100,20,0,0,0,0,80,False,False
1781,111,7,2021,100,5,0,0,0,0,95,False,False
1782,111,7,2022,100,10,0,1,0,0,90,False,False
1783,111,7,2026,100,20,0,0,1,0,80,False,False
1784,111,8,2020,100,10,0,1,0,0,90,False,False
1785,111,9,2020,100,20,1,1,0,0,80,False,False
1786,111,9,2021,100,20,0,0,0,0,80,False,False
1787,111,10,2017,100,10,0,1,0,0,90,False,False
1788,111,10,2018,100,10,0,1,0,0,90,False,False
1789,111,10,2020,100,5,0,0,0,0,95,False,False
1790,111,11,2018,100,10,0,1,0,0,90,False,False
1791,111,12,2020,100,10,0,0,0,0,90,False,False
1792,112,1,2019,100,10,1,0,0,0,90,False,False
1793,112,1,2024,100,35,0,0,1,0,65,True,False
1794,112,1,2025,100,5,0,0,0,0,95,False,False
1795,112,2,2018,100,10,1,0,0,0,90,False,False
1796,112,2,2025,100,50,0,0,1,0,50,True,False
1797,112,3,2025,100,30,0,1,1,0,70,False,False
1798,112,4,2019,100,10,1,0,0,0,90,False,False
1799,112,4,2025,100,10,0,0,0,0,90,False,False
1800,112,5,2017,100,10,1,0,0,0,90,False,False
1801,112,5,2019,100,30,2,0,0,0,70,False,False
1802,112,5,2025,100,10,0,1,0,0,90,False,False
1803,112,6,2017,100,10,1,0,0,0,90,False,False
1804,112,6,2019,100,25,1,1,0,0,75,False,False
1805,112,7,2018,100,10,0,0,0,0,90,False,False
1806,112,7,2019,100,25,0,0,1,0,75,False,False
1807,112,8,2018,100,5,0,0,0,0,95,False,False
1808,112,8,2023,100,10,1,0,0,0,90,False,False
1809,112,9,2017,100,10,1,0,0,0,90,False,False
1810,112,10,2023,100,15,0,0,0,0,85,False,False
1811,112,11,2017,100,10,1,0,0,0,90,False,False
1812,112,12,2023,100,10,0,1,0,0,90,False,False
1813,113,3,2018,100,20,0,0,1,0,80,False,False
1814,113,4,2018,100,10,0,1,0,0,90,False,False
1815,113,5,2024,100,10,0,1,0,0,90,False,False
1816,113,5,2025,100,5,0,0,0,0,95,False,False
1817,113,6,2018,100,20,0,0,1,0,80,False,False
1818,113,6,2026,100,30,2,0,0,0,70,False,False
1819,113,7,2026,100,30,0,0,1,0,70,False,False
1820,113,8,2023,100,10,0,1,0,0,90,False,False
1821,113,10,2023,100,10,0,0,0,0,90,False,False
1822,113,11,2024,100,10,0,0,0,0,90,False,False
1823,113,12,2024,100,10,0,1,0,0,90,False,False
1824,114,1,2019,100,20,0,1,0,0,80,False,False
1825,114,1,2021,100,30,0,0,0,0,70,False,False
1826,114,1,2026,100,20,0,2,0,0,80,False,False
1827,114,2,2019,100,10,0,0,0,0,90,False,False
1828,114,2,2021,100,40,2,2,0,0,60,True,False
1829,114,2,2023,100,5,0,0,0,0,95,False,False
1830,114,2,2026,100,10,0,0,0,0,90,False,False
1831,114,3,2019,100,15,0,1,0,0,85,False,False
1832,114,3,2021,100,20,1,0,0,0,80,False,False
1833,114,3,2025,100,10,0,1,0,0,90,False,False
1834,114,3,2026,100,15,0,1,0,0,85,False,False
1835,114,4,2020,100,10,0,1,0,0,90,False,False
1836,114,4,2026,100,5,0,0,0,0,95,False,False
1837,114,5,2018,100,30,0,1,1,0,70,False,False
1838,114,5,2019,100,10,1,0,0,0,90,False,False
1839,114,5,2023,100,20,1,0,0,0,80,False,False
1840,114,5,2025,100,20,0,0,1,0,80,False,False
1841,114,5,2026,100,30,1,1,0,0,70,False,False
1842,114,6,2018,100,10,0,1,0,0,90,False,False
1843,114,6,2019,100,20,0,1,0,0,80,False,False
1844,114,6,2020,100,20,2,0,0,0,80,False,False
1845,114,6,2026,100,20,0,0,1,0,80,False,False
1846,114,7,2018,100,30,0,2,0,0,70,False,False
1847,114,7,2019,100,10,0,1,0,0,90,False,False
1848,114,7,2020,100,40,1,1,1,0,60,True,False
1849,114,7,2021,100,10,0,0,0,0,90,False,False
1850,114,7,2024,100,20,0,0,0,0,80,False,False
1851,114,7,2026,100,15,1,0,0,0,85,False,False
1852,114,8,2018,100,10,0,1,0,0,90,False,False
1853,114,8,2022,100,15,0,1,0,0,85,False,False
1854,114,8,2024,100,40,1,1,0,0,60,True,False
1855,114,8,2025,100,10,0,1,0,0,90,False,False
1856,114,9,2018,100,20,0,0,1,0,80,False,False
1857,114,9,2019,100,10,1,0,0,0,90,False,False
1858,114,9,2021,100,10,1,0,0,0,90,False,False
1859,114,9,2024,100,30,0,1,1,0,70,False,False
1860,114,10,2019,100,10,0,1,0,0,90,False,False
1861,114,10,2022,100,30,1,0,1,0,70,False,False
1862,114,10,2024,100,15,1,0,0,0,85,False,False
1863,114,11,2018,100,5,0,0,0,0,95,False,False
1864,114,11,2019,100,15,0,0,0,0,85,False,False
1865,114,11,2022,100,10,1,0,0,0,90,False,False
1866,114,11,2024,100,10,1,0,0,0,90,False,False
1867,114,12,2021,100,20,0,0,1,0,80,False,False
1868,115,1,2020,100,10,0,1,0,0,90,False,False
1869,115,1,2021,100,10,0,0,0,0,90,False,False
1870,115,1,2026,100,30,0,1,0,0,70,False,False
1871,115,2,2021,100,10,0,1,0,0,90,False,False
1872,115,3,2021,100,10,1,0,0,0,90,False,False
1873,115,4,2020,100,10,1,0,0,0,90,False,False
1874,115,4,2021,100,10,1,0,0,0,90,False,False
1875,115,5,2026,100,30,0,0,0,0,70,False,False
1876,115,6,2026,100,20,0,0,1,0,80,False,False
1877,115,7,2020,100,10,0,0,0,0,90,False,False
1878,115,7,2021,100,10,1,0,0,0,90,False,False
1879,115,7,2026,100,20,0,2,0,0,80,False,False
1880,115,8,2021,100,5,0,0,0,0,95,False,False
1881,115,9,2020,100,5,0,0,0,0,95,False,False
1882,115,10,2019,100,20,0,0,1,0,80,False,False
1883,115,10,2020,100,10,1,0,0,0,90,False,False
1884,115,11,2020,100,10,0,1,0,0,90,False,False
1885,115,11,2025,100,5,0,0,0,0,95,False,False
1886,116,1,2026,100,15,1,0,0,0,85,False,False
1887,116,2,2026,100,10,0,0,0,0,90,False,False
1888,116,3,2026,100,40,0,1,0,0,60,True,False
1889,116,4,2026,100,10,0,0,0,0,90,False,False
1890,116,6,2026,100,20,1,1,0,0,80,False,False
1891,116,7,2025,100,20,0,0,1,0,80,False,False
1892,116,8,2025,100,10,0,1,0,0,90,False,False
1893,116,8,2026,100,15,0,1,0,0,85,False,False
1894,116,9,2023,100,30,1,0,1,0,70,False,False
1895,116,10,2023,100,20,0,0,1,0,80,False,False
1896,116,11,2023,100,15,0,1,0,0,85,False,False
1897,116,12,2025,100,10,0,0,0,0,90,False,False
1898,118,1,2020,100,25,1,1,0,0,75,False,False
1899,118,2,2023,100,10,1,0,0,0,90,False,False
1900,118,3,2023,100,10,0,0,0,0,90,False,False
1901,118,4,2020,100,10,0,0,0,0,90,False,False
1902,118,4,2026,100,10,0,1,0,0,90,False,False
1903,118,5,2017,100,10,0,0,0,0,90,False,False
1904,118,5,2020,100,20,0,0,0,0,80,False,False
1905,118,5,2022,100,10,0,1,0,0,90,False,False
1906,118,5,2023,100,5,0,0,0,0,95,False,False
1907,118,5,2026,100,10,1,0,0,0,90,False,False
1908,118,6,2020,100,20,0,0,1,0,80,False,False
1909,118,6,2022,100,10,1,0,0,0,90,False,False
1910,118,6,2026,100,30,1,0,1,0,70,False,False
1911,118,7,2026,100,10,0,1,0,0,90,False,False
1912,118,8,2017,100,10,0,1,0,0,90,False,False
1913,118,8,2023,100,10,0,0,0,0,90,False,False
1914,118,9,2017,100,5,0,0,0,0,95,False,False
1915,118,9,2018,100,10,1,0,0,0,90,False,False
1916,118,9,2022,100,20,0,1,0,0,80,False,False
1917,118,9,2023,100,30,0,0,1,0,70,False,False
1918,118,10,2018,100,10,0,1,0,0,90,False,False
1919,118,10,2019,100,10,0,1,0,0,90,False,False
1920,118,10,2022,100,10,1,0,0,0,90,False,False
1921,118,11,2018,100,10,0,0,0,0,90,False,False
1922,118,11,2022,100,10,0,1,0,0,90,False,False
1923,118,12,2016,100,10,0,0,0,0,90,False,False
1924,118,12,2017,100,10,0,0,0,0,90,False,False
1925,118,12,2018,100,10,0,0,0,0,90,False,False
1926,118,12,2019,100,5,0,0,0,0,95,False,False
1927,119,1,2019,100,10,0,1,0,0,90,False,False
1928,119,1,2020,100,25,0,0,1,0,75,False,False
1929,119,1,2023,100,10,1,0,0,0,90,False,False
1930,119,1,2024,100,20,0,0,1,0,80,False,False
1931,119,2,2020,100,10,0,0,0,0,90,False,False
1932,119,2,2023,100,10,1,0,0,0,90,False,False
1933,119,3,2019,100,10,0,0,0,0,90,False,False
1934,119,3,2020,100,5,0,0,0,0,95,False,False
1935,119,3,2024,100,20,0,0,1,0,80,False,False
1936,119,4,2020,100,30,1,0,1,0,70,False,False
1937,119,5,2017,100,10,0,0,0,0,90,False,False
1938,119,6,2017,100,30,0,0,0,0,70,False,False
1939,119,6,2019,100,20,0,0,1,0,80,False,False
1940,119,6,2020,100,15,1,0,0,0,85,False,False
1941,119,6,2026,100,10,0,1,0,0,90,False,False
1942,119,7,2026,100,45,0,2,1,0,55,True,False
1943,119,9,2018,100,40,0,1,0,0,60,True,False
1944,119,9,2019,100,40,0,0,1,0,60,True,False
1945,119,10,2018,100,10,0,0,0,0,90,False,False
1946,119,10,2019,100,10,0,1,0,0,90,False,False
1947,119,10,2023,100,20,0,0,0,0,80,False,False
1948,119,11,2018,100,10,1,0,0,0,90,False,False
1949,119,11,2023,100,10,0,1,0,0,90,False,False
1950,119,12,2018,100,10,0,1,0,0,90,False,False
1951,119,12,2019,100,20,2,0,0,0,80,False,False
1952,119,12,2023,100,10,0,1,0,0,90,False,False
1953,120,1,2022,100,10,0,1,0,0,90,False,False
1954,120,2,2018,100,5,0,0,0,0,95,False,False
1955,120,2,2022,100,20,0,0,1,0,80,False,False
1956,120,2,2023,100,10,0,0,0,0,90,False,False
1957,120,2,2024,100,10,1,0,0,0,90,False,False
1958,120,3,2019,100,10,0,0,0,0,90,False,False
1959,120,3,2022,100,20,0,1,0,0,80,False,False
1960,120,3,2023,100,20,0,0,0,0,80,False,False
1961,120,3,2026,100,10,1,0,0,0,90,False,False
1962,120,4,2018,100,10,0,1,0,0,90,False,False
1963,120,4,2024,100,40,0,2,1,0,60,True,False
1964,120,4,2026,100,20,0,0,1,0,80,False,False
1965,120,5,2018,100,10,0,0,0,0,90,False,False
1966,120,5,2022,100,5,0,0,0,0,95,False,False
1967,120,5,2023,100,5,0,0,0,0,95,False,False
1968,120,6,2022,100,15,1,0,0,0,85,False,False
1969,120,7,2018,100,30,0,1,1,0,70,False,False
1970,120,7,2022,100,10,0,0,0,0,90,False,False
1971,120,7,2023,100,20,0,0,0,0,80,False,False
1972,120,7,2024,100,15,0,1,0,0,85,False,False
1973,120,8,2022,100,15,1,0,0,0,85,False,False
1974,120,8,2023,100,10,0,1,0,0,90,False,False
1975,120,10,2018,100,10,0,0,0,0,90,False,False
1976,120,10,2022,100,20,0,2,0,0,80,False,False
1977,120,10,2023,100,10,0,1,0,0,90,False,False
1978,120,12,2017,100,5,0,0,0,0,95,False,False
1979,120,12,2018,100,20,1,0,0,0,80,False,False
1980,120,12,2022,100,30,1,0,1,0,70,False,False
1981,120,12,2025,100,5,0,0,0,0,95,False,False
1982,121,1,2018,100,5,0,0,0,0,95,False,False
1983,121,1,2022,100,65,0,2,2,0,35,True,True
1984,121,1,2023,100,10,1,0,0,0,90,False,False
1985,121,1,2024,100,10,0,1,0,0,90,False,False
1986,121,1,2025,100,10,1,0,0,0,90,False,False
1987,121,1,2026,100,30,2,1,0,0,70,False,False
1988,121,2,2017,100,10,0,0,0,0,90,False,False
1989,121,2,2018,100,20,1,1,0,0,80,False,False
1990,121,2,2022,100,30,0,0,1,0,70,False,False
1991,121,2,2023,100,20,0,0,1,0,80,False,False
1992,121,2,2024,100,10,1,0,0,0,90,False,False
1993,121,2,2025,100,20,0,0,1,0,80,False,False
1994,121,2,2026,100,10,1,0,0,0,90,False,False
1995,121,3,2018,100,10,0,0,0,0,90,False,False
1996,121,3,2019,100,10,1,0,0,0,90,False,False
1997,121,3,2022,100,10,0,1,0,0,90,False,False
1998,121,3,2023,100,10,0,1,0,0,90,False,False
1999,121,3,2026,100,5,0,0,0,0,95,False,False
2000,121,4,2018,100,15,1,0,0,0,85,False,False
2001,121,4,2019,100,20,0,0,0,0,80,False,False
2002,121,4,2022,100,45,0,0,2,0,55,True,False
2003,121,4,2023,100,25,1,1,0,0,75,False,False
2004,121,4,2025,100,10,0,1,0,0,90,False,False
2005,121,4,2026,100,30,0,1,0,0,70,False,False
2006,121,5,2017,100,5,0,0,0,0,95,False,False
2007,121,5,2018,100,10,0,1,0,0,90,False,False
2008,121,5,2019,100,15,1,0,0,0,85,False,False
2009,121,5,2022,100,25,0,2,0,0,75,False,False
2010,121,5,2025,100,10,1,0,0,0,90,False,False
2011,121,5,2026,100,10,0,1,0,0,90,False,False
2012,121,6,2018,100,20,0,2,0,0,80,False,False
2013,121,6,2019,100,15,0,0,0,0,85,False,False
2014,121,6,2022,100,40,2,2,0,0,60,True,False
2015,121,6,2025,100,10,0,0,0,0,90,False,False
